id,text1,text2
ID-22783-REFERENCE-SYSTEM-BERT,"dpr baru akan membahas masalah pencalonan komjen pol .
da i bachtiar sebagai kapolri setelah masa reses .
penilaian legislatif terhadap kinerja mantan kapolda jatim itu cukup positif .
","ketua dpr akbar tanjung mengaku telah menerima surat dari presiden megawati tentang penunjukan kapolri jenderal polisi da i bachtiar sebagai calon kapolri .
dpr tak mempermasalahkan nama calon kapolri yang diajukan presiden .
"
ID-14085-SYSTEM-REFERENCE-PG,"ratusan mahasiswa universitas muslim indonesia makassar , sulsel , menggelar unjuk rasa menolak kenaikan harga bbm dan tarif dasar listrik .
mereka menuntut pemberlakukannya pada 15 juni mendatang ditunda 15 juni mendatang ditunda 15 juni mendatang .","mahasiswa universitas muslim indonesia di makassar demonstrasi .
mereka meminta pemerintah menunda pemberlakuan kenaikan harga bahan bakar minyak dan tarif dasar listrik .
"
ID-14085-REFERENCE-SYSTEM-PG,"mahasiswa universitas muslim indonesia di makassar demonstrasi .
mereka meminta pemerintah menunda pemberlakuan kenaikan harga bahan bakar minyak dan tarif dasar listrik .
","ratusan mahasiswa universitas muslim indonesia makassar , sulsel , menggelar unjuk rasa menolak kenaikan harga bbm dan tarif dasar listrik .
mereka menuntut pemberlakukannya pada 15 juni mendatang ditunda 15 juni mendatang ditunda 15 juni mendatang ."
ID-14085-SYSTEM-REFERENCE-BERT,"ratusan mahasiswa universitas muslim indonesia makassar , sulawesi selatan , menggelar unjuk rasa menolak kenaikan harga bahan bakar minyak dan tarif dasar listrik .
mereka menuntut pemberlakukannya pada 15 juni mendatang ditunda .
","mahasiswa universitas muslim indonesia di makassar demonstrasi .
mereka meminta pemerintah menunda pemberlakuan kenaikan harga bahan bakar minyak dan tarif dasar listrik .
"
ID-14085-REFERENCE-SYSTEM-BERT,"mahasiswa universitas muslim indonesia di makassar demonstrasi .
mereka meminta pemerintah menunda pemberlakuan kenaikan harga bahan bakar minyak dan tarif dasar listrik .
","ratusan mahasiswa universitas muslim indonesia makassar , sulawesi selatan , menggelar unjuk rasa menolak kenaikan harga bahan bakar minyak dan tarif dasar listrik .
mereka menuntut pemberlakukannya pada 15 juni mendatang ditunda .
"
ID-17038-SYSTEM-REFERENCE-PG,"kedelapan pamen ini akan dikenai ancaman tuduhan pembangkangan dan penghinaan terhadap bimantoro .
mereka juga mengungkapkan unek-unek setelah melihat kemelut di jajaran pimpinan polri yang tak kunjung tuntas .
dalam kesempatan itu , mereka menyampaikan sikap .","karena mengecam kepala polri nonaktif jenderal polisi s .
bimantoro , delapan perwirah menengah akan diperiksa .
mereka dituduh menghina dan membangkang terhadap bimantoro .
"
ID-17038-REFERENCE-SYSTEM-PG,"karena mengecam kepala polri nonaktif jenderal polisi s .
bimantoro , delapan perwirah menengah akan diperiksa .
mereka dituduh menghina dan membangkang terhadap bimantoro .
","kedelapan pamen ini akan dikenai ancaman tuduhan pembangkangan dan penghinaan terhadap bimantoro .
mereka juga mengungkapkan unek-unek setelah melihat kemelut di jajaran pimpinan polri yang tak kunjung tuntas .
dalam kesempatan itu , mereka menyampaikan sikap ."
ID-17038-SYSTEM-REFERENCE-BERT,"delapan perwira menengah yang mempelopori aksi menentang kapolri akan diperiksa .
mereka akan dikenai ancaman tuduhan pembangkangan dan penghinaan terhadap kapolri .
","karena mengecam kepala polri nonaktif jenderal polisi s .
bimantoro , delapan perwirah menengah akan diperiksa .
mereka dituduh menghina dan membangkang terhadap bimantoro .
"
ID-17038-REFERENCE-SYSTEM-BERT,"karena mengecam kepala polri nonaktif jenderal polisi s .
bimantoro , delapan perwirah menengah akan diperiksa .
mereka dituduh menghina dan membangkang terhadap bimantoro .
","delapan perwira menengah yang mempelopori aksi menentang kapolri akan diperiksa .
mereka akan dikenai ancaman tuduhan pembangkangan dan penghinaan terhadap kapolri .
"
ID-18209-SYSTEM-REFERENCE-PG,"usulan untuk mengganti posisi megawati sebagai ketua umum pdi-p adalah wujud kekecewaan kader karena tak mendapat jabatan .
kongres luar biasa untuk mengganti ketua umum pdi-p masih belum akan dilaksanakan , karena harus diusulkan lebih .","kepemimpinan megawati sukarnoputri di tubuh pdi-p masih diperlukan .
hingga kini , sebagian besar pengurus partai berlambang kepala banteng dalam lingkaran itu tak menghendaki megawati diganti .
"
ID-18209-REFERENCE-SYSTEM-PG,"kepemimpinan megawati sukarnoputri di tubuh pdi-p masih diperlukan .
hingga kini , sebagian besar pengurus partai berlambang kepala banteng dalam lingkaran itu tak menghendaki megawati diganti .
","usulan untuk mengganti posisi megawati sebagai ketua umum pdi-p adalah wujud kekecewaan kader karena tak mendapat jabatan .
kongres luar biasa untuk mengganti ketua umum pdi-p masih belum akan dilaksanakan , karena harus diusulkan lebih ."
ID-18209-SYSTEM-REFERENCE-BERT,"ketua dpp pdi - p theo syafei menilai usulan untuk mengganti posisi megawati sebagai ketua umum adalah wujud kekecewaan kader karena tak mendapat jabatan di kabinet .
hingga kini belum ada satu pun yang mengusulkan dilakukan klb .
","kepemimpinan megawati sukarnoputri di tubuh pdi-p masih diperlukan .
hingga kini , sebagian besar pengurus partai berlambang kepala banteng dalam lingkaran itu tak menghendaki megawati diganti .
"
ID-18209-REFERENCE-SYSTEM-BERT,"kepemimpinan megawati sukarnoputri di tubuh pdi-p masih diperlukan .
hingga kini , sebagian besar pengurus partai berlambang kepala banteng dalam lingkaran itu tak menghendaki megawati diganti .
","ketua dpp pdi - p theo syafei menilai usulan untuk mengganti posisi megawati sebagai ketua umum adalah wujud kekecewaan kader karena tak mendapat jabatan di kabinet .
hingga kini belum ada satu pun yang mengusulkan dilakukan klb .
"
ID-22280-SYSTEM-REFERENCE-PG,"kapolri jenderal polisi surojo bimantoro menyatakan sudah mengajukan daftar calon pengganti kepada presiden megawati sukarnoputri .
dia mempersilakan wartawan meminta keterangan kepada sekjen bambang kesowo .
belum ada informasi tentang penolakan dari presiden megawati .","kapolri telah mengajukan daftar nama calon penggantinya kepada presiden megawati .
sejauh ini mabes polri belum menerima surat penolakan .
"
ID-22280-REFERENCE-SYSTEM-PG,"kapolri telah mengajukan daftar nama calon penggantinya kepada presiden megawati .
sejauh ini mabes polri belum menerima surat penolakan .
","kapolri jenderal polisi surojo bimantoro menyatakan sudah mengajukan daftar calon pengganti kepada presiden megawati sukarnoputri .
dia mempersilakan wartawan meminta keterangan kepada sekjen bambang kesowo .
belum ada informasi tentang penolakan dari presiden megawati ."
ID-22280-SYSTEM-REFERENCE-BERT,"kapolri telah mengajukan daftar calon pengganti kepada presiden megawati sukarnoputri .
mabes polri belum mengetahui penolakan calon - calon kapolri yang diajukan .
","kapolri telah mengajukan daftar nama calon penggantinya kepada presiden megawati .
sejauh ini mabes polri belum menerima surat penolakan .
"
ID-22280-REFERENCE-SYSTEM-BERT,"kapolri telah mengajukan daftar nama calon penggantinya kepada presiden megawati .
sejauh ini mabes polri belum menerima surat penolakan .
","kapolri telah mengajukan daftar calon pengganti kepada presiden megawati sukarnoputri .
mabes polri belum mengetahui penolakan calon - calon kapolri yang diajukan .
"
ID-18100-SYSTEM-REFERENCE-PG,"tim gabungan mabes polri dan poltabes barelang membekuk 13 orang yang diduga anggota milisi gam di kapal motor sinabung di pelabuhan batam .
belasan orang yang diduga anggota gam itu masih menjalani pemeriksaan di markas poltabes barelang .","tim gabungan polri meringkus 13 orang yang diduga anggota gerakan aceh merdeka di km sinabung di pelabuhan batam .
kelompok separatis itu kerap menjadikan batam sebagai daerah transit ke jakarta .
"
ID-18100-REFERENCE-SYSTEM-PG,"tim gabungan polri meringkus 13 orang yang diduga anggota gerakan aceh merdeka di km sinabung di pelabuhan batam .
kelompok separatis itu kerap menjadikan batam sebagai daerah transit ke jakarta .
","tim gabungan mabes polri dan poltabes barelang membekuk 13 orang yang diduga anggota milisi gam di kapal motor sinabung di pelabuhan batam .
belasan orang yang diduga anggota gam itu masih menjalani pemeriksaan di markas poltabes barelang ."
ID-18100-SYSTEM-REFERENCE-BERT,"tim gabungan mabes polri , polda riau , dan poltabes barelang , menangkap 13 orang yang diduga anggota milisi gam di kapal motor sinabung di pelabuhan batam , riau .
keberangkatan km sinabung ke jakarta tertunda empat jam .
","tim gabungan polri meringkus 13 orang yang diduga anggota gerakan aceh merdeka di km sinabung di pelabuhan batam .
kelompok separatis itu kerap menjadikan batam sebagai daerah transit ke jakarta .
"
ID-18100-REFERENCE-SYSTEM-BERT,"tim gabungan polri meringkus 13 orang yang diduga anggota gerakan aceh merdeka di km sinabung di pelabuhan batam .
kelompok separatis itu kerap menjadikan batam sebagai daerah transit ke jakarta .
","tim gabungan mabes polri , polda riau , dan poltabes barelang , menangkap 13 orang yang diduga anggota milisi gam di kapal motor sinabung di pelabuhan batam , riau .
keberangkatan km sinabung ke jakarta tertunda empat jam .
"
ID-23944-SYSTEM-REFERENCE-PG,"sejak sepekan terakhir tim pemantau bantuan pembangunan pemerintah jepang untuk indonesia datang ke tanah air .
tim pemantau mengunjungi sejumlah proyek di jatim dan perum jasa tirta surabaya dan politeknik elektro institur teknologi surabaya .","sejumlah proyek bantuan jepang di indonesia dikunjungi tim pemantau bantuan pembangunan negeri sakura ( oda ) .
tim itu akan mengevaluasi penggunaan pinjaman di negara penerima bantuan oda .
"
ID-23944-REFERENCE-SYSTEM-PG,"sejumlah proyek bantuan jepang di indonesia dikunjungi tim pemantau bantuan pembangunan negeri sakura ( oda ) .
tim itu akan mengevaluasi penggunaan pinjaman di negara penerima bantuan oda .
","sejak sepekan terakhir tim pemantau bantuan pembangunan pemerintah jepang untuk indonesia datang ke tanah air .
tim pemantau mengunjungi sejumlah proyek di jatim dan perum jasa tirta surabaya dan politeknik elektro institur teknologi surabaya ."
ID-23944-SYSTEM-REFERENCE-BERT,"menyusul merosotnya perekonomian negeri sakura , tim pemantau bantuan pembangunan pemerintah jepang untuk indonesia datang ke tanah air .
hasil sementara , tim itu mengunjungi sejumlah proyek di jatim .
","sejumlah proyek bantuan jepang di indonesia dikunjungi tim pemantau bantuan pembangunan negeri sakura ( oda ) .
tim itu akan mengevaluasi penggunaan pinjaman di negara penerima bantuan oda .
"
ID-23944-REFERENCE-SYSTEM-BERT,"sejumlah proyek bantuan jepang di indonesia dikunjungi tim pemantau bantuan pembangunan negeri sakura ( oda ) .
tim itu akan mengevaluasi penggunaan pinjaman di negara penerima bantuan oda .
","menyusul merosotnya perekonomian negeri sakura , tim pemantau bantuan pembangunan pemerintah jepang untuk indonesia datang ke tanah air .
hasil sementara , tim itu mengunjungi sejumlah proyek di jatim .
"
ID-14905-SYSTEM-REFERENCE-PG,"pertemuan forum lintas fraksi dpr dari kawasan indonesia timur belum menghasilkan kesepakatan final .
pertemuan itu dihadiri 27 anggota dpr , termasuk taufik kiemas .
namun , sejumlah pembicaraan mengarah kepada percepatan sidang istimewa mpr .","silaturahmi 27 anggota dpr dari indonesia timur belum menghasilkan kesepakatan .
namun , tiga buah pemikiran dihasilkan dari pertemuan , di antaranya percepatan si mpr dan prioritas pembangunan .
"
ID-14905-REFERENCE-SYSTEM-PG,"silaturahmi 27 anggota dpr dari indonesia timur belum menghasilkan kesepakatan .
namun , tiga buah pemikiran dihasilkan dari pertemuan , di antaranya percepatan si mpr dan prioritas pembangunan .
","pertemuan forum lintas fraksi dpr dari kawasan indonesia timur belum menghasilkan kesepakatan final .
pertemuan itu dihadiri 27 anggota dpr , termasuk taufik kiemas .
namun , sejumlah pembicaraan mengarah kepada percepatan sidang istimewa mpr ."
ID-14905-SYSTEM-REFERENCE-BERT,"forum lintas fraksi dpr dari kawasan indonesia timur menggelar pertemuan di jakarta .
pertemuan itu menghasilkan tiga pokok pemikiran , yaitu menyetujui usulan percepatan si mpr , meningkatkan perhatian pemerintah di indonesia timur , .
","silaturahmi 27 anggota dpr dari indonesia timur belum menghasilkan kesepakatan .
namun , tiga buah pemikiran dihasilkan dari pertemuan , di antaranya percepatan si mpr dan prioritas pembangunan .
"
ID-14905-REFERENCE-SYSTEM-BERT,"silaturahmi 27 anggota dpr dari indonesia timur belum menghasilkan kesepakatan .
namun , tiga buah pemikiran dihasilkan dari pertemuan , di antaranya percepatan si mpr dan prioritas pembangunan .
","forum lintas fraksi dpr dari kawasan indonesia timur menggelar pertemuan di jakarta .
pertemuan itu menghasilkan tiga pokok pemikiran , yaitu menyetujui usulan percepatan si mpr , meningkatkan perhatian pemerintah di indonesia timur , .
"
ID-14628-SYSTEM-REFERENCE-PG,"sekitar 400 kepala sekolah lanjutan tingkat pertama , smu , dan smk se-jakarta bersilaturahmi dengan kepala polda metro jaya .
tingkat kenakalan pelajar di jakarta terus meningkat dari tahun ke tahun ke tahun 2000 .","sekitar 400 kepala sltp , smu , dan smk se-jakarta bersilaturahmi dengan kepala polda metro jaya .
kenakalan pelajar ibu kota sudah sangat mengkhawatirkan .
"
ID-14628-REFERENCE-SYSTEM-PG,"sekitar 400 kepala sltp , smu , dan smk se-jakarta bersilaturahmi dengan kepala polda metro jaya .
kenakalan pelajar ibu kota sudah sangat mengkhawatirkan .
","sekitar 400 kepala sekolah lanjutan tingkat pertama , smu , dan smk se-jakarta bersilaturahmi dengan kepala polda metro jaya .
tingkat kenakalan pelajar di jakarta terus meningkat dari tahun ke tahun ke tahun 2000 ."
ID-14628-SYSTEM-REFERENCE-BERT,"ratusan kepala sekolah se - jakarta bersilaturahmi dengan kapolda metro jaya untuk membicarakan maraknya kenakalan pelajar .
selama tahun 2000 , tawuran pelajar berjumlah 197 kasus dengan korban jiwa 28 siswa .
","sekitar 400 kepala sltp , smu , dan smk se-jakarta bersilaturahmi dengan kepala polda metro jaya .
kenakalan pelajar ibu kota sudah sangat mengkhawatirkan .
"
ID-14628-REFERENCE-SYSTEM-BERT,"sekitar 400 kepala sltp , smu , dan smk se-jakarta bersilaturahmi dengan kepala polda metro jaya .
kenakalan pelajar ibu kota sudah sangat mengkhawatirkan .
","ratusan kepala sekolah se - jakarta bersilaturahmi dengan kapolda metro jaya untuk membicarakan maraknya kenakalan pelajar .
selama tahun 2000 , tawuran pelajar berjumlah 197 kasus dengan korban jiwa 28 siswa .
"
ID-18031-SYSTEM-REFERENCE-PG,"putra bungsu mantan presiden soeharto itu adalah terpidana dalam kasus korupsi tukar guling pt goro dan badan usaha logistik ini setelah kasasinya ditolak majelis hakim agung yang dipimpin syafiuddin kartasasmita , 27 juli silam .","polda metro jaya belum berhasil menangkap tommy soeharto meski batas waktu permintaan penyerahan diri telah lewat .
keluarga cendana berharap putra bungsu soeharto itu menyerahkan diri secara baik-baik .
"
ID-18031-REFERENCE-SYSTEM-PG,"polda metro jaya belum berhasil menangkap tommy soeharto meski batas waktu permintaan penyerahan diri telah lewat .
keluarga cendana berharap putra bungsu soeharto itu menyerahkan diri secara baik-baik .
","putra bungsu mantan presiden soeharto itu adalah terpidana dalam kasus korupsi tukar guling pt goro dan badan usaha logistik ini setelah kasasinya ditolak majelis hakim agung yang dipimpin syafiuddin kartasasmita , 27 juli silam ."
ID-18031-SYSTEM-REFERENCE-BERT,"polda metro jaya menemukan sejumlah senjata laras pendek dan panjang berikut 1 . 500 butir peluru di rumah kontrakan tommy di pondok indah , jaksel .
tommy diduga memiliki kaitan erat dengan sejumlah kasus peledakan bom di jakarta .
","polda metro jaya belum berhasil menangkap tommy soeharto meski batas waktu permintaan penyerahan diri telah lewat .
keluarga cendana berharap putra bungsu soeharto itu menyerahkan diri secara baik-baik .
"
ID-18031-REFERENCE-SYSTEM-BERT,"polda metro jaya belum berhasil menangkap tommy soeharto meski batas waktu permintaan penyerahan diri telah lewat .
keluarga cendana berharap putra bungsu soeharto itu menyerahkan diri secara baik-baik .
","polda metro jaya menemukan sejumlah senjata laras pendek dan panjang berikut 1 . 500 butir peluru di rumah kontrakan tommy di pondok indah , jaksel .
tommy diduga memiliki kaitan erat dengan sejumlah kasus peledakan bom di jakarta .
"
ID-13201-SYSTEM-REFERENCE-PG,"puluhan imigran gelap asal irak ditipu calo kapal tongkang yang seharusnya mengantar mereka ke australia dari deli serdang , sumut .
dalam perjalanan , mereka diminta turun dan dinyatakan telah tiba di tanah air .","puluhan imigran gelap asal irak tertangkap petugas polres deli serdang karena ditipu calo kapal tongkang .
mereka kabur dari daerah asal karena takut dibantai rezim presiden saddam hussein .
"
